,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
96,$40.29 /hr (est.),83803.2,"(2) IT Field Support Technician (Infrastructure Specialist 2)- 20067064, 20083020",0,1,0,"State of Ohio Jobs
3.5","Columbus, OH",3.5,0,220,10000+ Employees,1803,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.8,3.1,2.7,3.5,2023-05-22 02:30:40.458676,hr
97,$26.00 /hr (est.),54080.0,Help Desk Technician,2,2,1,"Parasol Alliance
4.1","McLean, VA",4.1,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.4,4.1,4.2,2023-05-22 02:30:44.665540,hr
98,$32.50 /hr (est.),67600.0,IT Support Technician,2,1,1,"Spring Fertility
3.6","New York, NY",3.6,0,7,201 to 500 Employees,2016,Company - Private,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.7,3.4,3.7,3.3,3.4,2023-05-22 02:30:48.047814,hr
99,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:30:51.638944,yr
100,$29.00 /hr (est.),60320.0,IT Technician,3,2,-1,"Infinity Technologies
3.0","Los Angeles, CA",3.0,0,2,1 to 50 Employees,2021,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.0,1.0,1.0,1.0,3.0,2023-05-22 02:30:55.501242,hr
101,"$41,546 /yr (est.)",41546.0,Desktop Support Technician,0,1,-1,"SUN Behavioral Houston
3.0","Houston, TX",3.0,0,10,1001 to 5000 Employees,2013,Company - Private,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.0,3.2,3.0,2.5,3.2,2023-05-22 02:30:59.206026,yr
102,"$90,000 /yr (est.)",90000.0,IT Desktop Support Analyst,5,2,1,"Richemont
3.8","New York, NY",3.8,0,35,10000+ Employees,1988,Company - Public,Beauty & Personal Accessories Stores,Retail & Wholesale,$10+ billion (USD),3.4,3.7,3.5,3.2,3.4,2023-05-22 02:31:02.511393,yr
103,$37.00 /hr (est.),76960.0,C# Developer,0,1,-1,Plexus enterprises,"Johnson City, TN",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:31:05.763812,hr
104,$30.00 /hr (est.),62400.0,IT Support Specialist,1,1,0,"Blue Summit Technologies, Inc.","New York, NY",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:31:11.758626,hr
105,"$67,500 /yr (est.)",67500.0,"Associate Engineer, End User Support",0,2,0,"Man Group
4.3","New York, NY",4.3,0,240,1001 to 5000 Employees,1783,Company - Public,Investment & Asset Management,Financial Services,$25 to $100 million (USD),4.0,3.7,4.3,3.9,4.0,2023-05-22 02:31:17.809795,yr
106,"$73,500 /yr (est.)",73500.0,Service Desk Analyst,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:31:21.131097,yr
107,"$38,710 /yr (est.)",38710.0,"Service Desk Analyst I, II, III (Remote)",1,1,-1,"National General Insurance
3.1","Alice, TX",3.1,0,103,10000+ Employees,1920,Company - Public,Insurance Carriers,Insurance,$1 to $5 billion (USD),3.1,3.1,3.1,3.0,3.0,2023-05-22 02:31:24.725727,yr
108,"$54,100 /yr (est.)",54100.0,IT Help Desk Technician (Specialist),2,1,-1,"US District Court- Northern District of Ohio
5.0","Cleveland, OH",5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:31:28.555861,yr
109,"$75,884 /yr (est.)",75884.0,IT Software Developer,0,1,1,"Miami-Dade County
3.7",United States,3.7,0,117,10000+ Employees,1906,Government,Municipal Agencies,Government & Public Administration,$1 to $5 billion (USD),3.9,3.8,3.6,3.4,3.8,2023-05-22 02:31:33.621813,yr
110,"$96,000 /yr (est.)",96000.0,End User Support Analyst,0,2,-1,"Morrison & Foerster
4.0","New York, NY",4.0,0,140,1001 to 5000 Employees,1883,Private Practice / Firm,Legal,Legal,$1 to $5 billion (USD),3.9,4.2,4.0,3.7,3.4,2023-05-22 02:31:37.186463,yr
111,"$71,655 /yr (est.)",71655.0,Information Technology Technician II,0,1,0,"U.S. District Court, Northern District of Illinois
4.8","Chicago, IL",4.8,0,-1,-1,-1,-1,-1,-1,-1,4.4,4.1,4.3,4.2,3.8,2023-05-22 02:31:40.421130,yr
114,"$87,412 /yr (est.)",87412.0,Frontend Engineer (Junior Frontend Developer),2,1,1,"Sangoma
3.4","San Diego, CA",3.4,0,39,201 to 500 Employees,1984,Company - Public,Telecommunications Services,Telecommunications,$100 to $500 million (USD),3.4,3.2,3.2,3.0,3.4,2023-05-22 02:31:53.972407,yr
115,"$44,542 /yr (est.)",44542.0,Desktop Support Analyst 1,2,1,1,"Louisiana State University
3.9","Baton Rouge, LA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.6,3.2,3.7,3.6,3.8,2023-05-22 02:31:58.409075,yr
116,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:32:12.045768,hr
117,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:32:15.545657,yr
118,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:32:18.459586,hr
120,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:32:26.542829,hr
121,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:32:30.075541,yr
122,"$96,000 /yr (est.)",96000.0,End User Support Analyst,0,2,-1,"Morrison & Foerster
4.0","New York, NY",4.0,0,140,1001 to 5000 Employees,1883,Private Practice / Firm,Legal,Legal,$1 to $5 billion (USD),3.9,4.2,4.0,3.7,3.4,2023-05-22 02:32:33.999028,yr
123,"$57,500 /yr (est.)",57500.0,IT Support Specialist,1,1,0,"Atelier Ten
4.2","New York, NY",4.2,0,33,201 to 500 Employees,1990,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.7,3.4,3.8,3.5,3.7,2023-05-22 02:32:37.627852,yr
124,"$67,500 /yr (est.)",67500.0,"Associate Engineer, End User Support",0,2,0,"Man Group
4.3","New York, NY",4.3,0,240,1001 to 5000 Employees,1783,Company - Public,Investment & Asset Management,Financial Services,$25 to $100 million (USD),4.0,3.7,4.3,3.9,4.0,2023-05-22 02:32:40.438109,yr
125,$40.29 /hr (est.),83803.2,"(2) IT Field Support Technician (Infrastructure Specialist 2)- 20067064, 20083020",0,1,0,"State of Ohio Jobs
3.5","Columbus, OH",3.5,0,220,10000+ Employees,1803,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.8,3.1,2.7,3.5,2023-05-22 02:32:43.972594,hr
126,"$45,000 /yr (est.)",45000.0,IT Technician,3,1,-1,"Camden County College
3.6",New Jersey,3.6,0,56,501 to 1000 Employees,1967,College / University,Colleges & Universities,Education,$25 to $100 million (USD),2.9,2.8,3.4,2.9,3.6,2023-05-22 02:32:47.468390,yr
127,"$71,655 /yr (est.)",71655.0,Information Technology Technician II,0,1,0,"U.S. District Court, Northern District of Illinois
4.8","Chicago, IL",4.8,0,-1,-1,-1,-1,-1,-1,-1,4.4,4.1,4.3,4.2,3.8,2023-05-22 02:32:50.947768,yr
128,$32.50 /hr (est.),67600.0,IT Support Technician,2,1,1,"Spring Fertility
3.6","New York, NY",3.6,0,7,201 to 500 Employees,2016,Company - Private,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.7,3.4,3.7,3.3,3.4,2023-05-22 02:32:55.784488,hr
129,$29.00 /hr (est.),60320.0,IT Technician,3,2,-1,"Infinity Technologies
3.0","Los Angeles, CA",3.0,0,2,1 to 50 Employees,2021,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.0,1.0,1.0,1.0,3.0,2023-05-22 02:32:59.832299,hr
130,"$99,075 /yr (est.)",99075.0,Sr. Desktop Support Engineer,5,1,1,"Electronic Arts
4.0","Los Angeles, CA",4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-05-22 02:33:03.667161,yr
131,"$73,500 /yr (est.)",73500.0,Service Desk Analyst,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:33:07.636545,yr
132,"$82,500 /yr (est.)",82500.0,Support Engineer,0,1,1,"Skytap
3.8",Remote,3.8,1,17,51 to 200 Employees,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.5,3.8,3.8,3.8,4.0,2023-05-22 02:33:11.402639,yr
133,"$41,546 /yr (est.)",41546.0,Desktop Support Technician,-1,-1,-1,"SUN Behavioral Houston
3.0","Houston, TX",3.0,0,10,1001 to 5000 Employees,2013,Company - Private,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.0,3.2,3.0,2.5,3.2,2023-05-22 02:33:15.300240,yr
134,"$96,080 /yr (est.)",96080.0,"Sr, Analyst IT Field Support",4,1,1,"Marriott Vacations Worldwide
3.8","New York, NY",3.8,0,39,10000+ Employees,1984,Company - Public,Hotels & Resorts,Hotels & Travel Accommodation,$100 to $500 million (USD),3.7,3.7,3.8,3.4,3.5,2023-05-22 02:33:17.780729,yr
135,"$75,098 /yr (est.)",75098.0,Geographic Information Systems Technician I/II,0,1,0,"County of Napa, CA
3.4","Napa, CA",3.4,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.8,3.1,2.8,3.7,2023-05-22 02:33:21.554153,yr
136,"$71,970 /yr (est.)",71970.0,IT Associate Systems Engineer,-1,-1,-1,"EVERSOURCE
3.6","Berlin, CT",3.6,0,57,5001 to 10000 Employees,1966,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,3.7,4.1,3.3,3.2,3.1,2023-05-22 02:33:26.328775,yr
138,"$65,823 /yr (est.)",65823.0,Desktop Support Technician,0,1,0,"Trinity Health
3.4","Fresno, CA",3.4,0,47,10000+ Employees,1976,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.3,3.3,3.6,3.1,3.5,2023-05-22 02:33:34.229498,yr
140,"$75,884 /yr (est.)",75884.0,IT Software Developer,0,1,1,"Miami-Dade County
3.7",United States,3.7,0,117,10000+ Employees,1906,Government,Municipal Agencies,Government & Public Administration,$1 to $5 billion (USD),3.9,3.8,3.6,3.4,3.8,2023-05-22 02:33:42.744181,yr
141,$30.00 /hr (est.),62400.0,IT Support Specialist,1,1,0,"Blue Summit Technologies, Inc.","New York, NY",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:33:46.610858,hr
142,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:33:52.624912,yr
143,"$77,424 /yr (est.)",77424.0,Systems Analyst I,2,1,1,"CHARLES COUNTY GOVERNMENT
3.0","La Plata, MD",3.0,0,-1,-1,-1,-1,-1,-1,-1,2.6,2.4,2.9,2.8,3.0,2023-05-22 02:33:56.791058,yr
144,$26.00 /hr (est.),54080.0,Help Desk Technician,2,2,1,"Parasol Alliance
4.1","McLean, VA",4.1,0,8,51 to 200 Employees,2015,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.4,4.1,4.2,2023-05-22 02:34:01.540414,hr
147,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:34:26.309472,hr
148,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:34:29.151760,yr
149,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:34:32.901114,yr
151,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:34:41.481043,yr
152,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:34:45.036761,yr
154,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:34:54.360073,yr
155,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:34:57.980213,yr
156,"$70,000 /yr (est.)",70000.0,IT Desktop Support Analyst,3,1,1,"Sony Pictures Entertainment, Inc.
3.9","Culver City, CA",3.9,0,34,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Film Production,Media & Communication,$5 to $10 billion (USD),3.2,3.6,3.8,3.3,3.8,2023-05-22 02:35:01.970135,yr
157,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:35:05.460146,yr
158,"$92,180 /yr (est.)",92180.0,QA Engineer - Remote,2,1,1,"Genome
3.8","New York, NY",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.2,3.9,3.4,3.2,2023-05-22 02:35:09.799429,yr
160,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:35:18.490863,yr
162,"$95,217 /yr (est.)",95217.0,"Software Development Engineer, Test (SDET)",5,1,-1,"Intelsat
4.1","Chicago, IL",4.1,0,19,1001 to 5000 Employees,2004,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,4.0,4.2,4.1,3.9,4.0,2023-05-22 02:35:28.857031,yr
163,"$6,102 /mo (est.)",73224.0,IT Systems Specialist I,0,1,0,"South Orange County Community College District
3.9","Mission Viejo, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.2,4.1,3.7,3.2,3.7,2023-05-22 02:35:32.784472,mo
164,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:35:37.637257,hr
166,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:35:45.029081,hr
167,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation,"Riverside, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:35:49.041153,hr
169,"$96,000 /yr (est.)",96000.0,End User Support Analyst,0,2,-1,"Morrison & Foerster
4.0","New York, NY",4.0,0,140,1001 to 5000 Employees,1883,Private Practice / Firm,Legal,Legal,$1 to $5 billion (USD),3.9,4.2,4.0,3.7,3.4,2023-05-22 02:36:01.762950,yr
170,$40.29 /hr (est.),83803.2,"(2) IT Field Support Technician (Infrastructure Specialist 2)- 20067064, 20083020",0,1,0,"State of Ohio Jobs
3.5","Columbus, OH",3.5,0,220,10000+ Employees,1803,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.8,3.1,2.7,3.5,2023-05-22 02:36:05.570411,hr
171,"$74,500 /yr (est.)",74500.0,Front End Developer,5,1,-1,ARwall,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:36:09.263422,yr
172,"$70,630 /yr (est.)",70630.0,Desktop Support Technician,-1,-1,-1,"Yum! Brands
4.1","Irvine, CA",4.1,0,26,10000+ Employees,1997,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$10+ billion (USD),3.9,3.7,4.3,3.8,4.2,2023-05-22 02:36:15.976480,yr
173,"$51,921 /yr (est.)",51921.0,Help Desk Specialist,0,2,1,"The EDH Global
4.0","Washington, DC",4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,2.0,3.5,3.5,3.0,2023-05-22 02:36:19.554977,yr
175,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:36:39.182988,hr
177,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:36:46.919000,yr
178,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:36:50.484114,yr
180,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:36:58.734175,yr
181,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:37:02.410193,yr
183,"$51,292 /yr (est.)",51292.0,IT Help Desk Technician,0,1,-1,"Brivo
4.4","Bethesda, MD",4.4,0,24,51 to 200 Employees,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),4.3,4.2,4.5,4.3,4.5,2023-05-22 02:37:10.277910,yr
184,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:37:14.438999,yr
185,$30.00 /hr (est.),62400.0,Help Desk Specialist level 2,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:37:17.798191,hr
186,"$73,500 /yr (est.)",73500.0,Computing Support Analyst 1,0,1,1,"Stanford University
4.3","Redwood City, CA",4.3,0,132,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.2,3.6,4.1,3.8,3.8,2023-05-22 02:37:21.436965,yr
187,"$70,630 /yr (est.)",70630.0,Desktop Support Technician,-1,-1,-1,"Yum! Brands
4.1","Irvine, CA",4.1,0,26,10000+ Employees,1997,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$10+ billion (USD),3.9,3.7,4.3,3.8,4.2,2023-05-22 02:37:25.060538,yr
188,$40.29 /hr (est.),83803.2,"(2) IT Field Support Technician (Infrastructure Specialist 2)- 20067064, 20083020",0,1,0,"State of Ohio Jobs
3.5","Columbus, OH",3.5,0,220,10000+ Employees,1803,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.8,3.1,2.7,3.5,2023-05-22 02:37:28.658615,hr
189,"$6,102 /mo (est.)",73224.0,IT Systems Specialist I,0,1,0,"South Orange County Community College District
3.9","Mission Viejo, CA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.2,4.1,3.7,3.2,3.7,2023-05-22 02:37:32.510570,mo
190,"$95,217 /yr (est.)",95217.0,"Software Development Engineer, Test (SDET)",5,1,-1,"Intelsat
4.1","Chicago, IL",4.1,0,19,1001 to 5000 Employees,2004,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,4.0,4.2,4.1,3.9,4.0,2023-05-22 02:37:37.398192,yr
192,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation,"Riverside, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:37:45.800278,hr
193,"$92,180 /yr (est.)",92180.0,QA Engineer - Remote,2,1,1,"Genome
3.8","New York, NY",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.2,3.9,3.4,3.2,2023-05-22 02:37:52.375333,yr
194,"$71,500 /yr (est.)",71500.0,"IT Support Admin, I",0,1,1,"Synopsys
4.1","Mountain View, CA",4.1,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.8,4.1,3.8,4.0,2023-05-22 02:37:56.062737,yr
195,$27.50 /hr (est.),57200.0,Service Desk IT Support Specialist,3,1,1,"Hanger, Inc.
3.5",Remote,3.5,1,162,5001 to 10000 Employees,1861,Company - Private,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.4,3.3,3.5,3.2,3.5,2023-05-22 02:38:00.155222,hr
197,"$74,500 /yr (est.)",74500.0,Front End Developer,5,1,-1,ARwall,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:38:08.112155,yr
198,"$68,284 /yr (est.)",68284.0,Information Technology Generalist 1,0,1,0,"Commonwealth of PA
3.3","Allegheny, PA",3.3,0,235,10000+ Employees,1788,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.1,3.5,2.8,2.7,3.4,2023-05-22 02:38:14.003374,yr
201,"$71,655 /yr (est.)",71655.0,Information Technology Technician II,0,1,0,"U.S. District Court, Northern District of Illinois
4.8","Chicago, IL",4.8,0,-1,-1,-1,-1,-1,-1,-1,4.4,4.1,4.3,4.2,3.8,2023-05-22 02:38:29.083181,yr
203,"$63,473 /yr (est.)",63473.0,Associate Web App Engineer,0,1,0,"Hyperspace Ventures
4.2","Durham, NC",4.2,0,6,1 to 50 Employees,2017,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.5,4.0,4.7,4.5,4.5,2023-05-22 02:38:49.417560,yr
204,$22.50 /hr (est.),46800.0,Junior Software Tester,1,2,0,DataGenix Corporation,"Riverside, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-22 02:38:52.813586,hr
207,$27.50 /hr (est.),57200.0,Help Desk Specialist Level 1,3,1,0,"Mantek Solutions
5.0","Commerce, CA",5.0,0,50,1 to 50 Employees,1973,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.8,5.0,4.8,5.0,4.8,2023-05-22 02:39:08.786424,hr
210,"$95,217 /yr (est.)",95217.0,"Software Development Engineer, Test (SDET)",5,1,-1,"Intelsat
4.1","Chicago, IL",4.1,0,19,1001 to 5000 Employees,2004,Company - Public,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,4.0,4.2,4.1,3.9,4.0,2023-05-22 02:39:22.408222,yr
211,"$92,180 /yr (est.)",92180.0,QA Engineer - Remote,2,1,1,"Genome
3.8","New York, NY",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.2,3.9,3.4,3.2,2023-05-22 02:39:25.890290,yr
212,"$49,211 /yr (est.)",49211.0,IT Assistant: Level 1,0,1,0,"The City University of New York (CUNY)
3.8","New York, NY",3.8,0,176,10000+ Employees,1847,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.3,3.5,3.8,3.3,3.7,2023-05-22 02:39:30.084949,yr
214,"$81,703 /yr (est.)",81703.0,Software Quality Assurance Analyst,3,2,1,"Proton.ai
4.2","Boston, MA",4.2,0,5,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.9,4.4,3.9,3.7,4.1,2023-05-22 02:39:37.997002,yr
215,"$46,250 /yr (est.)",46250.0,Service Desk Analyst,2,2,0,"Indigo IT
3.9",Remote,3.9,1,22,51 to 200 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.1,4.0,3.8,3.8,2023-05-22 02:39:41.950782,yr
216,"$101,500 /yr (est.)",101500.0,Software Development Engineer in Test,2,1,-1,"WEX Inc.
3.7",Remote,3.7,1,40,1001 to 5000 Employees,1983,Company - Public,Investment & Asset Management,Financial Services,$1 to $5 billion (USD),3.5,3.4,3.6,3.3,3.8,2023-05-22 02:39:45.819266,yr
