,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
110,"$57,500 /yr (est.)",57500.0,Web Quality Assurance Engineer - Remote,3,1,-1,Provision IAM,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:35:09.786434,yr
113,"$60,000 /yr (est.)",60000.0,Software QA Engineer,8,2,-1,Staff Bees Solutions,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:35:23.096332,yr
120,"$74,673 /yr (est.)",74673.0,Quality Assurance Engineer,5,1,1,Ultra Electronics, NY,3.3,0,103,1001 to 5000 Employees,1920,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),3.1,3.2,3.2,2.8,3.6,2023-05-24 01:36:08.428202,yr
122,"$70,000 /yr (est.)",70000.0,Manual Software Test Engineer - QA - Dallas,0,1,0,craftable,Texas,4.1,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.7,3.6,3.8,4.0,2023-05-24 01:36:14.508244,yr
123,"$88,000 /yr (est.)",88000.0,Software Quality Engineer,2,1,1,Maxar Technologies,Remote,3.6,1,-1,-1,-1,-1,-1,-1,-1,3.3,3.5,3.6,3.1,3.8,2023-05-24 01:36:17.889138,yr
127,"$133,927 /yr (est.)",133927.0,Senior QA Engineer,5,1,1,Anomali, CA,3.9,0,10,201 to 500 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,3.9,4.1,2023-05-24 01:36:37.531047,yr
128,"$86,733 /yr (est.)",86733.0,Software Quality Assurance (QA) Test Engineer,4,1,-1,"Medpace, Inc.", TX,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-05-24 01:36:41.269543,yr
131,"$102,500 /yr (est.)",102500.0,Manual QA Engineer,3,2,-1,SimplePractice, CA,3.6,0,10,51 to 200 Employees,2013,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.2,3.5,3.6,3.0,4.1,2023-05-24 01:36:53.897459,yr
132,"$70,000 /yr (est.)",70000.0,Software QA Engineer II,0,1,1,Arthrex, CA,3.8,0,42,51 to 200 Employees,1981,Company - Private,Health Care Products Manufacturing,Manufacturing,$25 to $100 million (USD),3.7,3.8,3.9,3.4,3.5,2023-05-24 01:36:57.061710,yr
133,"$79,084 /yr (est.)",79084.0,Quality Assurance Engineer,3,1,-1,Christie Digital, AZ,3.3,0,94,1001 to 5000 Employees,1929,Company - Private,Audiovisual,"Arts, Entertainment & Recreation",$500 million to $1 billion (USD),2.6,3.3,3.0,2.6,3.4,2023-05-24 01:36:59.843307,yr
134,"$91,659 /yr (est.)",91659.0,Quality Assurance Engineer,0,1,-1,Lendbuzz, MA,4.5,0,8,1 to 50 Employees,2015,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.4,4.0,4.5,4.4,4.3,2023-05-24 01:37:02.625274,yr
135,"$83,367 /yr (est.)",83367.0,Quality Assurance Engineer,6,1,1,HP, WA,4.2,0,84,10000+ Employees,1939,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.7,4.3,3.8,4.2,2023-05-24 01:37:06.177040,yr
136,"$57,500 /yr (est.)",57500.0,Junior QA Engineer,0,2,-1,I28 Technologies, OH,4.3,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.9,4.1,4.0,3.8,2023-05-24 01:37:09.644805,yr
138,"$93,500 /yr (est.)",93500.0,"Manual QA Engineer, Behavioral Health Member Platform",2,2,-1,DataArt, TX,4.7,0,26,1001 to 5000 Employees,1997,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.4,4.1,4.6,4.4,4.5,2023-05-24 01:37:17.219657,yr
142,"$67,722 /yr (est.)",67722.0,QA Engineer,2,1,-1,Steck Systems, FL,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-24 01:37:33.978538,yr
143,"$77,005 /yr (est.)",77005.0,Quality Assurance Engineer,2,2,-1,"T2 Systems, Inc.", IN,3.6,0,29,201 to 500 Employees,1994,Self-employed,Enterprise Software & Network Solutions,Information Technology,$25 to $100 million (USD),3.2,3.7,3.9,3.6,3.9,2023-05-24 01:37:38.401589,yr
