,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
131,"$91,000 /yr (est.)",91000.0,Senior Solution Consultant,-1,-1,-1,Medidata Solutions, MA,4.3,0,24,1001 to 5000 Employees,1999,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.0,4.1,4.3,3.9,4.2,2023-05-25 09:55:51.766037,yr
135,"$200,000 /yr (est.)",200000.0,Head Transformation Strategy Consultant,-1,-1,-1,Tech Intellectuals, NJ,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:56:06.525746,yr
137,"$202,050 /yr (est.)",202050.0,Applications Engineer Consultant EDA Functional Verification*,-1,-1,-1,Siemens, CA,4.1,0,176,10000+ Employees,1847,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.8,4.1,3.7,4.1,2023-05-25 09:56:18.195452,yr
138,"$180,500 /yr (est.)",180500.0,SAP Consultant - SAP S/4HANA BRIM Functional Architect,-1,-1,-1,IBM, TX,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 09:56:21.154816,yr
140,"$95,877 /yr (est.)",95877.0,IT - Consultant II,-1,-1,-1,Lucid Technologies Inc, NC,4.4,0,19,51 to 200 Employees,2004,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.4,4.4,4.4,4.5,4.5,2023-05-25 09:56:27.987050,yr
141,"$81,197 /yr (est.)",81197.0,Senior Consultant,-1,-1,-1,Bayser, IL,2.8,0,-1,-1,-1,-1,-1,-1,-1,2.7,2.8,2.7,2.7,2.6,2023-05-25 09:56:30.656884,yr
143,"$103,815 /yr (est.)",103815.0,Senior Supply Chain Consultant,-1,-1,-1,GAINSystems, IL,3.7,0,52,51 to 200 Employees,1971,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.5,3.4,4.0,2023-05-25 09:56:38.924359,yr
144,"$165,000 /yr (est.)",165000.0,"Solutions Consultant, Life Sciences",-1,-1,-1,Dataiku, NY,4.2,0,10,1001 to 5000 Employees,2013,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),4.0,4.2,4.1,4.0,4.3,2023-05-25 09:56:41.945487,yr
145,"$123,149 /yr (est.)",123149.0,Managing Consultant,-1,-1,-1,Qvest.US, CA,4.6,0,32,501 to 1000 Employees,1991,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.4,4.3,4.6,4.4,4.2,2023-05-25 09:56:44.658704,yr
146,"$100,000 /yr (est.)",100000.0,Senior Implementation Consultant,-1,-1,-1,Interface AI, TX,3.8,0,8,51 to 200 Employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.5,3.5,3.4,3.6,3.2,2023-05-25 09:56:47.529567,yr
147,"$180,500 /yr (est.)",180500.0,SAP Integrated Business Planning Sr. Managing Consultant,-1,-1,-1,IBM, TX,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 09:56:50.457248,yr
148,"$86,476 /yr (est.)",86476.0,Senior Consultant - Anti-Fraud & Anti-Financial Crime,-1,-1,-1,Infosys, GA,3.3,0,42,10000+ Employees,1981,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.3,2.8,3.3,2.9,3.3,2023-05-25 09:56:53.747629,yr
149,"$77,788 /yr (est.)",77788.0,"Data Engineering, Advisor [HYBRID]",-1,-1,-1,"217,900", CA,4.1,0,144,10000+ Employees,1879,Subsidiary or Business Segment,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),4.0,4.2,4.1,3.7,4.0,2023-05-25 09:56:57.040138,yr
150,"$85,000 /yr (est.)",85000.0,Consultant - Developer I,-1,-1,-1,"Management Science & Innovation, LLC",Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:57:07.356999,yr
153,"$192,000 /yr (est.)",192000.0,"Data, AI & Automation Senior Managing Consultant",-1,-1,-1,IBM, DC,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 09:57:20.437703,yr
154,"$92,359 /yr (est.)",92359.0,Generative AI Developer Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:57:23.454091,yr
155,"$106,237 /yr (est.)",106237.0,RPA - AI Automation Senior Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:57:26.533741,yr
156,"$165,600 /yr (est.)",165600.0,AI Business Solutions Consultant,-1,-1,-1,PayPal, CA,3.9,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.5,3.9,4.0,3.4,4.0,2023-05-25 09:57:29.419645,yr
157,"$140,000 /yr (est.)",140000.0,Analytics Strategy Consultant,-1,-1,-1,Aimpoint Digital,Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,4.9,5.0,4.6,2023-05-25 09:57:32.558628,yr
158,"$154,500 /yr (est.)",154500.0,Envizi Delivery Consultant,-1,-1,-1,IBM, NY,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 09:57:36.362682,yr
159,"$180,500 /yr (est.)",180500.0,Oracle Cloud Consultant: Oracle ERP Cloud Financials,-1,-1,-1,IBM, TX,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,2023-05-25 09:57:39.381661,yr
160,$112.50 /hr (est.),234000.0,Advanced Analytics Consultant,-1,-1,-1,SQA Group,Remote,3.9,1,24,51 to 200 Employees,1999,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3.6,3.7,3.7,3.5,4.4,2023-05-25 09:57:42.722852,hr
163,"$79,728 /yr (est.)",79728.0,E T Consultant,-1,-1,-1,World Bank Group, DC,4.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:57:53.766745,yr
164,"$189,100 /yr (est.)",189100.0,Solutions Consultant,-1,-1,-1,Adobe, CA,4.4,0,41,10000+ Employees,1982,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.0,4.4,4.4,3.9,4.3,2023-05-25 09:57:58.396020,yr
165,"$81,191 /yr (est.)",81191.0,Program Integrity Consultant,-1,-1,-1,Deloitte, VA,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-25 09:58:01.362328,yr
166,"$125,000 /yr (est.)",125000.0,Data Visualization Consultant,-1,-1,-1,"33Floors, LLC", CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 09:58:04.404445,yr
