,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
154,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,-1,-1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,2023-05-25 10:54:53.638133,yr
155,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 10:54:56.718169,yr
156,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,-1,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,2023-05-25 10:54:59.604982,yr
157,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 10:55:02.909225,yr
158,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,-1,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,2023-05-25 10:55:05.819325,yr
159,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,-1,-1,-1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,2023-05-25 10:55:08.799969,yr
160,"$55,778 /yr (est.)",55778.0,Paid Media Specialist,-1,-1,-1,"Keurig Dr Pepper
3.4", MA,3.4,0,5,10000+ Employees,2018,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.5,3.2,3.0,3.3,2023-05-25 10:55:12.118180,yr
161,"$62,500 /yr (est.)",62500.0,Supply Chain Specialist/Material Planner,-1,-1,-1,JunChuang North America, TX,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:55:15.081979,yr
162,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,-1,-1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,2023-05-25 10:55:20.702949,yr
163,"$125,000 /yr (est.)",125000.0,"Sr. Sourcing Procurement Specialist, Consumer Electronics",-1,-1,-1,FluidLogic, CA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:55:24.008405,yr
164,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 10:55:29.581499,yr
165,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,2023-05-25 10:55:32.883758,yr
166,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",-1,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 10:55:36.413813,yr
167,"$94,250 /yr (est.)",94250.0,Supply Chain Specialist (Hybrid),-1,-1,-1,"KLA
4.0", MI,4.0,0,47,5001 to 10000 Employees,1976,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,3.8,4.0,3.6,3.6,2023-05-25 10:55:39.335672,yr
168,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", CA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 10:55:42.391040,yr
169,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 10:55:45.381763,hr
170,"$63,423 /yr (est.)",63423.0,Production Planner,-1,-1,-1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,2023-05-25 10:55:48.559210,yr
171,"$79,814 /yr (est.)",79814.0,NAO PAO Supply Chain Planner,-1,-1,-1,"CPChem
4.1", TX,4.1,0,23,1001 to 5000 Employees,2000,Company - Private,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.4,4.0,3.7,3.1,3.4,2023-05-25 10:55:52.051406,yr
172,"$75,899 /yr (est.)",75899.0,Logistics Operations Specialist I (Weekend-Afterhours Specialist),-1,-1,-1,"Niagara Bottling
3.9", CA,3.9,0,60,5001 to 10000 Employees,1963,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.7,3.8,3.4,3.5,2023-05-25 10:55:55.317001,yr
173,"$49,128 /yr (est.)",49128.0,Paid Media Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 10:55:58.833804,yr
174,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 10:56:02.117817,hr
175,"$51,200 /yr (est.)",51200.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"MST
2.4", OR,2.4,0,-1,-1,-1,-1,-1,-1,-1,2.3,2.4,2.3,2.0,2.6,2023-05-25 10:56:05.451644,yr
176,"$53,366 /yr (est.)",53366.0,"Specialist, Logistics",-1,-1,-1,"Proterra, Inc.
3.7", SC,3.7,0,19,201 to 500 Employees,2004,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.6,3.6,3.0,3.6,2023-05-25 10:56:09.507474,yr
177,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 10:56:13.136932,yr
178,"$53,107 /yr (est.)",53107.0,SEO Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 10:56:16.188068,yr
179,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",-1,-1,-1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,2023-05-25 10:56:19.263452,yr
180,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),-1,-1,-1,-1, MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,2023-05-25 10:56:30.637635,yr
181,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",-1,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,2023-05-25 10:56:35.661266,yr
182,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",-1,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 10:56:39.106564,yr
183,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,-1,-1,-1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,2023-05-25 10:56:42.239418,yr
184,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,-1,-1,-1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,2023-05-25 10:56:45.789470,yr
185,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 10:56:48.991846,yr
186,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,-1,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,2023-05-25 10:56:52.835278,yr
187,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 10:56:56.428227,hr
188,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 10:57:00.230094,yr
189,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 10:57:03.668630,yr
190,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,-1,-1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,2023-05-25 10:57:07.317372,yr
191,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 10:57:10.528815,yr
192,"$61,812 /yr (est.)",61812.0,Drawing Automation Specialist,-1,-1,-1,"Schneider Electric
4.2", TN,4.2,0,187,10000+ Employees,1836,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),4.0,3.9,4.2,3.8,3.9,2023-05-25 10:57:14.367692,yr
193,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,2023-05-25 10:57:18.130313,yr
194,"$47,302 /yr (est.)",47302.0,Production Scheduler Specialist,-1,-1,-1,"Festo Corporation
4.1", OH,4.1,0,98,10000+ Employees,1925,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.6,4.0,3.6,4.0,2023-05-25 10:57:22.063923,yr
195,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,-1,-1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,2023-05-25 10:57:25.958469,yr
196,"$55,778 /yr (est.)",55778.0,Paid Media Specialist,-1,-1,-1,"Keurig Dr Pepper
3.4", MA,3.4,0,5,10000+ Employees,2018,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.1,3.5,3.2,3.0,3.3,2023-05-25 10:57:29.614133,yr
197,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,-1,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,2023-05-25 10:57:33.400949,yr
198,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 10:57:37.387919,yr
199,"$52,362 /yr (est.)",52362.0,Material Replenishment Specialist,-1,-1,-1,"John Deere
4.1", LA,4.1,0,186,10000+ Employees,1837,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,4.0,4.1,3.7,4.0,2023-05-25 10:57:41.431537,yr
200,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 10:57:45.226971,hr
201,"$51,600 /yr (est.)",51600.0,Customer Service Specialist,-1,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 10:57:48.955858,yr
202,"$53,107 /yr (est.)",53107.0,SEO Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 10:57:52.196307,yr
203,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 10:57:55.516405,yr
204,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 10:57:59.445600,yr
205,"$75,899 /yr (est.)",75899.0,Logistics Operations Specialist I (Weekend-Afterhours Specialist),-1,-1,-1,"Niagara Bottling
3.9", CA,3.9,0,60,5001 to 10000 Employees,1963,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.7,3.8,3.4,3.5,2023-05-25 10:58:02.985230,yr
206,"$79,814 /yr (est.)",79814.0,NAO PAO Supply Chain Planner,-1,-1,-1,"CPChem
4.1", TX,4.1,0,23,1001 to 5000 Employees,2000,Company - Private,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.4,4.0,3.7,3.1,3.4,2023-05-25 10:58:07.849109,yr
207,"$100,000 /yr (est.)",100000.0,Contracts Specialist,-1,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 10:58:11.441455,yr
208,"$63,423 /yr (est.)",63423.0,Production Planner,-1,-1,-1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,2023-05-25 10:58:15.238608,yr
209,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",-1,-1,-1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,2023-05-25 10:58:19.401262,yr
210,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),-1,-1,-1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,2023-05-25 10:58:30.578149,yr
211,"$87,185 /yr (est.)",87185.0,"Specialist, Logistics Planning",-1,-1,-1,"Fisker Inc
3.6",Remote,3.6,1,7,501 to 1000 Employees,2016,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.5,3.6,3.5,3.6,2023-05-25 10:58:34.944756,yr
212,"$81,520 /yr (est.)",81520.0,"Manufacturing Tech Specialist, Fabrication",-1,-1,-1,"Keysight Technologies, Inc.
4.2", CA,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 10:58:38.343346,yr
213,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,-1,-1,-1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,2023-05-25 10:58:42.155523,yr
214,"$67,617 /yr (est.)",67617.0,Supply Chain Project Specialist II,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 10:58:46.058230,yr
215,"$100,000 /yr (est.)",100000.0,Contracts Specialist,-1,-1,-1,"Keysight Technologies, Inc.
4.2", CO,4.2,0,9,10000+ Employees,2014,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),4.0,3.8,4.3,3.9,4.2,2023-05-25 10:58:49.796072,yr
216,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 10:58:53.950086,hr
217,"$72,274 /yr (est.)",72274.0,Supply Chain Project Specialist II,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 10:58:57.835979,yr
218,"$105,000 /yr (est.)",105000.0,Senior Logistics Specialist,-1,-1,-1,"Moxion Power
4.9",Remote,4.9,1,3,1 to 50 Employees,2020,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.8,4.7,5.0,4.9,4.8,2023-05-25 10:59:01.159280,yr
219,"$73,099 /yr (est.)",73099.0,Senior Supply Chain Specialist,-1,-1,-1,"Johnson & Johnson
4.2", MA,4.2,0,136,10000+ Employees,1887,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.2,3.8,4.0,2023-05-25 10:59:05.285363,yr
220,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 10:59:09.070396,yr
221,"$78,018 /yr (est.)",78018.0,Senior Supply Chain Specialist,-1,-1,-1,"Abiomed
3.7", MA,3.7,0,42,1001 to 5000 Employees,1981,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.9,3.8,3.6,3.2,2.8,2023-05-25 10:59:12.905572,yr
222,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 10:59:16.738808,yr
223,"$67,818 /yr (est.)",67818.0,Continuous Improvement Specialist,-1,-1,-1,"ABC Technologies
3.5", TN,3.5,0,49,5001 to 10000 Employees,1974,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.4,3.3,3.2,3.0,3.1,2023-05-25 10:59:20.812054,yr
224,"$82,280 /yr (est.)",82280.0,Manufacturing Continuous Improvement Specialist,-1,-1,-1,"Kellogg Company
3.9", PA,3.9,0,117,10000+ Employees,1906,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.8,3.8,3.4,3.4,2023-05-25 10:59:24.673825,yr
225,"$42,029 /yr (est.)",42029.0,Production Specialist Associate,-1,-1,-1,"Goodyear
3.7", OK,3.7,0,125,10000+ Employees,1898,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.5,3.2,3.4,2023-05-25 10:59:28.601617,yr
226,"$86,525 /yr (est.)",86525.0,Manufacturing Supervisor (B/Night-Shift) 72688,-1,-1,-1,"Samsung Austin Semiconductor
3.5", TX,3.5,0,27,1001 to 5000 Employees,1996,Subsidiary or Business Segment,Electronics Manufacturing,Manufacturing,Unknown / Non-Applicable,3.5,3.7,3.1,2.9,3.2,2023-05-25 10:59:32.725044,yr
227,"$51,463 /yr (est.)",51463.0,Manufacturing Supervisor - Day Shift,-1,-1,-1,"BIOTRONIK SE & Co. KG
3.6", OR,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.3,3.0,3.8,2023-05-25 10:59:36.644877,yr
228,$36.00 /hr (est.),74880.0,Test Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 10:59:41.083621,hr
229,"$63,423 /yr (est.)",63423.0,Production Planner,-1,-1,-1,"Entegris, Inc.
3.9", IL,3.9,0,57,5001 to 10000 Employees,1966,Company - Public,Consumer Product Manufacturing,Manufacturing,$1 to $5 billion (USD),3.6,3.9,3.8,3.6,3.5,2023-05-25 10:59:45.016044,yr
230,"$49,128 /yr (est.)",49128.0,Paid Media Specialist - Remote,-1,-1,-1,"Rentokil North America
3.8", PA,3.8,0,98,10000+ Employees,1925,Company - Public,Building & Personnel Services,Management & Consulting,Unknown / Non-Applicable,3.8,3.7,3.5,3.5,3.5,2023-05-25 10:59:49.319638,yr
231,"$61,812 /yr (est.)",61812.0,Drawing Automation Specialist,-1,-1,-1,"Schneider Electric
4.2", TN,4.2,0,187,10000+ Employees,1836,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),4.0,3.9,4.2,3.8,3.9,2023-05-25 10:59:53.591709,yr
232,"$47,302 /yr (est.)",47302.0,Production Scheduler Specialist,-1,-1,-1,"Festo Corporation
4.1", OH,4.1,0,98,10000+ Employees,1925,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.5,3.6,4.0,3.6,4.0,2023-05-25 10:59:57.645527,yr
233,"$85,000 /yr (est.)",85000.0,Sourcing Specialist (Starlink),-1,-1,-1,"SpaceX
4.0", WA,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 11:00:01.436585,yr
234,"$52,362 /yr (est.)",52362.0,Material Replenishment Specialist,-1,-1,-1,"John Deere
4.1", LA,4.1,0,186,10000+ Employees,1837,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,4.0,4.1,3.7,4.0,2023-05-25 11:00:05.757230,yr
236,"$83,173 /yr (est.)",83173.0,"Manager, Supply Chain Optimization",-1,-1,-1,"Treehouse Foods
3.3", IL,3.3,0,18,10000+ Employees,2005,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.1,3.6,3.2,3.0,3.2,2023-05-25 11:00:15.543063,yr
237,"$79,814 /yr (est.)",79814.0,NAO PAO Supply Chain Planner,-1,-1,-1,"CPChem
4.1", TX,4.1,0,23,1001 to 5000 Employees,2000,Company - Private,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.4,4.0,3.7,3.1,3.4,2023-05-25 11:00:20.089865,yr
238,"$75,899 /yr (est.)",75899.0,Logistics Operations Specialist I (Weekend-Afterhours Specialist),-1,-1,-1,"Niagara Bottling
3.9", CA,3.9,0,60,5001 to 10000 Employees,1963,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,3.8,3.7,3.8,3.4,3.5,2023-05-25 11:00:24.491635,yr
239,"$53,366 /yr (est.)",53366.0,"Specialist, Logistics",-1,-1,-1,"Proterra, Inc.
3.7", SC,3.7,0,19,201 to 500 Employees,2004,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$25 to $100 million (USD),3.4,3.6,3.6,3.0,3.6,2023-05-25 11:00:29.432719,yr
240,"$85,000 /yr (est.)",85000.0,Business Optimization Specialist (FT),-1,-1,-1,"Master's Transportation
1.1", MO,1.1,0,-1,-1,-1,-1,-1,-1,-1,1.7,2.0,1.2,1.0,2.2,2023-05-25 11:00:41.449985,yr
241,"$79,000 /yr (est.)",79000.0,Supply Chain Optimization Specialist,-1,-1,-1,"North Carolina State University
4.3", NC,4.3,0,136,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.6,4.2,4.0,4.0,2023-05-25 11:00:46.775930,yr
242,"$66,706 /yr (est.)",66706.0,Manufacturing and Energy Supply Chain Analyst,-1,-1,-1,"Argonne National Laboratory
4.4", IL,4.4,0,77,1001 to 5000 Employees,1946,Government,Research & Development,Management & Consulting,Unknown / Non-Applicable,3.9,4.0,4.2,3.9,4.3,2023-05-25 11:00:51.014121,yr
