,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
102,"$95,720 /yr (est.)",95720.0,Software Engineer (Data Science),-1,-1,-1,"Crane Payment Innovations
2.8", PA,2.8,0,10,1001 to 5000 Employees,2013,Company - Public,Electronics Manufacturing,Manufacturing,$1 to $5 billion (USD),2.8,3.0,2.7,2.4,3.1,2023-05-25 09:08:13.986525,yr
104,"$110,320 /yr (est.)",110320.0,Experienced Software Engineer Java / Python (Full Stack or Back End),-1,-1,-1,"JPMorgan Chase Bank, N.A.
3.8", TX,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,2023-05-25 09:08:21.323305,yr
106,"$98,869 /yr (est.)",98869.0,Senior Data Engineer (Remote),-1,-1,-1,"Enova International
4.0", IL,4.0,0,19,1001 to 5000 Employees,2004,Company - Public,Banking & Lending,Financial Services,$1 to $5 billion (USD),3.8,3.6,4.1,3.8,4.0,2023-05-25 09:08:27.999103,yr
107,"$222,000 /yr (est.)",222000.0,Principal Data Platform Engineer,-1,-1,-1,"ServiceTitan
3.6",Remote,3.6,1,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.5,4.0,3.6,3.2,3.5,2023-05-25 09:08:31.079653,yr
108,"$97,734 /yr (est.)",97734.0,Computer Vision Software Developer,-1,-1,-1,"Kulicke and Soffa
3.6", PA,3.6,0,72,1001 to 5000 Employees,1951,Company - Public,Electronics Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.1,3.4,3.1,2.9,3.3,2023-05-25 09:08:33.983477,yr
110,"$111,344 /yr (est.)",111344.0,Computer Vision Engineer,-1,-1,-1,"Bigbear.ai
3.2", MD,3.2,0,3,501 to 1000 Employees,2020,Company - Public,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.0,3.6,3.2,3.0,3.6,2023-05-25 09:08:40.873718,yr
111,"$129,480 /yr (est.)",129480.0,Senior Software Engineer,-1,-1,-1,"U.S. Bank National Association
3.7",Remote,3.7,1,160,10000+ Employees,1863,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.5,3.8,3.4,3.7,2023-05-25 09:08:43.777091,yr
112,"$120,000 /yr (est.)",120000.0,Senior Software Engineer,-1,-1,-1,"Wolfe
2.8",Remote,2.8,1,28,1 to 50 Employees,1995,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),2.4,2.5,2.5,2.3,2.8,2023-05-25 09:08:46.969896,yr
114,"$119,550 /yr (est.)",119550.0,Machine Learning Web Developer,-1,-1,-1,"Booz Allen Hamilton
4.2", DC,4.2,0,109,10000+ Employees,1914,Company - Public,Business Consulting,Management & Consulting,$5 to $10 billion (USD),4.1,3.9,4.3,3.9,4.3,2023-05-25 09:08:54.011796,yr
115,"$97,895 /yr (est.)",97895.0,Software Developer (Remote),-1,-1,-1,"Everi
3.5", NV,3.5,0,8,1001 to 5000 Employees,2015,Company - Public,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.2,3.5,3.4,3.5,2023-05-25 09:08:57.322780,yr
