,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
444,"$79,926 /yr (est.)",79926.0,Mechanical Field Service Engineer,-1,-1,-1,Li-Cycle Corp, AZ,3.8,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.9,3.6,3.8,3.6,2023-05-25 10:43:19.086767,yr
445,"$70,992 /yr (est.)",70992.0,Facilities Engineer - Mechanical,-1,-1,-1,"Honda Development and Manufacturing of America, LLC.", AL,4.0,0,75,10000+ Employees,1948,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,3.9,3.7,3.4,3.5,2023-05-25 10:43:25.014125,yr
446,"$84,663 /yr (est.)",84663.0,Plant Reliability & Maintenance Engineer,-1,-1,-1,Engineering & Inspection Services, TX,4.8,0,23,51 to 200 Employees,2000,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.7,4.7,5.0,5.0,5.0,2023-05-25 10:43:30.478753,yr
447,"$75,000 /yr (est.)",75000.0,Associate Maintenance Engineer,-1,-1,-1,Calportland, CA,3.7,0,132,1001 to 5000 Employees,1891,Company - Private,Metal & Mineral Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.2,3.7,3.4,3.0,2.9,2023-05-25 10:43:35.929447,yr
448,"$75,269 /yr (est.)",75269.0,Engineering Maintenance Technician,-1,-1,-1,Tesla, CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-25 10:43:41.529406,yr
449,"$156,000 /yr (est.)",156000.0,Regional Director of Maintenance - West,-1,-1,-1,Medline Industries Inc, CA,3.6,0,57,10000+ Employees,1966,Company - Private,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.5,3.5,3.3,3.2,2023-05-25 10:43:47.546244,yr
450,"$95,000 /yr (est.)",95000.0,Maintenance Reliability Engineer II,-1,-1,-1,Specialty Granules, CA,3.5,0,100,501 to 1000 Employees,1923,Company - Private,Mining & Metals,"Energy, Mining & Utilities",$100 to $500 million (USD),4.3,3.8,3.4,2.9,3.1,2023-05-25 10:44:01.231256,yr
451,"$105,000 /yr (est.)",105000.0,Facilities Engineer,-1,-1,-1,Swarm Technologies, FL,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-25 10:44:06.915403,yr
452,"$97,400 /yr (est.)",97400.0,Maintenance Engineer (Mechanical),-1,-1,-1,BASF Corporation, OH,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,2023-05-25 10:44:12.472783,yr
453,"$105,000 /yr (est.)",105000.0,Facilities Engineer,-1,-1,-1,SpaceX, FL,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-25 10:44:18.127756,yr
454,"$102,500 /yr (est.)",102500.0,Mechanical Maintenance Engineer,-1,-1,-1,Seaport Canaveral, FL,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-25 10:44:23.756535,yr
455,"$86,221 /yr (est.)",86221.0,Senior I/E Engineer - Ethane Cracker Unit,-1,-1,-1,TotalEnergies, TX,3.9,0,99,10000+ Employees,1924,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$25 to $100 million (USD),3.5,3.7,3.6,3.3,3.6,2023-05-25 10:44:31.556195,yr
456,"$69,604 /yr (est.)",69604.0,Maintenance Reliability Engineer - BFG3,-1,-1,-1,Michelin, AL,4.1,0,134,10000+ Employees,1889,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.7,3.6,4.1,3.6,3.9,2023-05-25 10:44:37.144885,yr
457,"$76,167 /yr (est.)",76167.0,Maintenance Reliability Engineer,-1,-1,-1,Loparex LLC, NC,3.2,0,117,Unknown,1906,Company - Private,Consumer Product Manufacturing,Manufacturing,Unknown / Non-Applicable,3.0,3.8,2.7,2.4,3.3,2023-05-25 10:44:42.719187,yr
458,"$80,588 /yr (est.)",80588.0,Mechanical Maintenance & Reliability Engineer,-1,-1,-1,Indorama Ventures, TX,3.6,0,29,10000+ Employees,1994,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.2,3.4,3.5,3.4,3.7,2023-05-25 10:44:49.024471,yr
459,"$112,258 /yr (est.)",112258.0,"Manager-Engineering Operations - Facilities Management (1.0 FTE, Days)",-1,-1,-1,Lucile Packard Children's Hospital, CA,4.0,0,32,5001 to 10000 Employees,1991,Hospital,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,4.2,3.8,3.4,3.6,2023-05-25 10:44:54.661867,yr
460,"$71,642 /yr (est.)",71642.0,Facilities Engineer,-1,-1,-1,Cytiva, SC,3.8,0,3,5001 to 10000 Employees,2020,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$1 to $5 billion (USD),3.5,3.6,3.8,3.3,3.8,2023-05-25 10:45:01.086739,yr
461,"$100,000 /yr (est.)",100000.0,Sr. Facilities Engineer,-1,-1,-1,BAXTER, AL,3.7,0,92,10000+ Employees,1931,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.5,3.7,3.7,3.2,3.5,2023-05-25 10:45:07.046517,yr
462,"$142,000 /yr (est.)",142000.0,Senior Rotating Equipment Maintenance Engineer,-1,-1,-1,OCI Beaumont, TX,3.1,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.5,2.7,2.8,3.4,2023-05-25 10:45:13.248792,yr
463,"$72,656 /yr (est.)",72656.0,Director of Maintenance,-1,-1,-1,ProPetro Services, TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.3,3.1,2.8,2.5,2023-05-25 10:45:20.521118,yr
464,"$61,727 /yr (est.)",61727.0,Area Maintenance Manager,-1,-1,-1,Campbell Soup Company, NC,3.9,0,154,10000+ Employees,1869,Company - Public,Food & Beverage Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.0,3.6,3.4,3.6,2023-05-25 10:45:26.590284,yr
465,"$100,997 /yr (est.)",100997.0,I & E Engineer,-1,-1,-1,BASF Corporation, TX,3.8,0,158,10000+ Employees,1865,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,4.1,3.7,3.2,3.5,2023-05-25 10:45:32.499412,yr
466,"$130,000 /yr (est.)",130000.0,Maintenance Manager,-1,-1,-1,Nor-Cal Beverage, CA,2.8,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.0,2.5,2.3,2.1,2023-05-25 10:45:38.399893,yr
467,"$74,917 /yr (est.)",74917.0,Maintenance Engineer,-1,-1,-1,Kinder Morgan, TX,3.8,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.5,3.7,3.4,3.2,3.3,2023-05-25 10:45:44.536366,yr
468,"$143,375 /yr (est.)",143375.0,Maintenance Manager,-1,-1,-1,Eaton Corporation, NC,3.9,0,112,10000+ Employees,1911,Company - Private,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.6,3.9,3.4,3.7,2023-05-25 10:45:50.274504,yr
469,"$76,652 /yr (est.)",76652.0,Maintenance Manager,-1,-1,-1,Mondelēz International, IL,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,2023-05-25 10:45:56.152837,yr
470,"$86,500 /yr (est.)",86500.0,Maintenance Planner/Scheduler,-1,-1,-1,SLAC National Accelerator Laboratory, CA,4.1,0,61,1001 to 5000 Employees,1962,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.9,3.7,3.8,3.3,3.8,2023-05-25 10:46:02.619633,yr
