,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
48,"$115,376 /yr (est.)",115376.0,Microcontroller Software/Applications Engineer,0,1,0,"Analog Devices
4.1", TX,4.1,0,58,10000+ Employees,1965,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,2023-05-24 21:46:33.177384,yr
49,"$82,900 /yr (est.)",82900.0,Entry-Level Real Time Software Engineer (Virtual),0,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:46:35.281178,yr
50,"$106,481 /yr (est.)",106481.0,Forward Deployed Software Engineer,0,1,-1,"First Resonance
4.9", CA,4.9,0,5,1 to 50 Employees,2018,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.6,4.3,4.9,4.7,4.1,2023-05-24 21:46:37.544983,yr
51,"$115,174 /yr (est.)",115174.0,Software Engineer 4,10,1,-1,"USfalcon, Inc.
4.5", VA,4.5,0,39,201 to 500 Employees,1984,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),4.1,4.4,4.4,4.1,4.5,2023-05-24 21:46:39.839350,yr
52,"$107,919 /yr (est.)",107919.0,Autonomous Systems Embedded Engineer,7,1,1,"Oak Ridge National Laboratory
3.6", TN,3.6,0,80,5001 to 10000 Employees,1943,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.7,3.3,2.7,3.6,2023-05-24 21:46:42.427842,yr
53,"$137,689 /yr (est.)",137689.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,2023-05-24 21:46:44.650977,yr
55,$77.00 /hr (est.),160160.0,"Staff Software Engineer, Build",7,1,-1,"Ryzen Solutions
4.2", CA,4.2,0,24,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.1,2023-05-24 21:46:52.647835,hr
56,"$105,000 /yr (est.)",105000.0,Firmware Engineer,0,1,1,"Ampro ADLINK Technology, Inc.
3.6", CA,3.6,0,28,1001 to 5000 Employees,1995,Company - Public,Electronics Manufacturing,Manufacturing,$100 to $500 million (USD),3.5,3.5,3.3,3.1,4.1,2023-05-24 21:46:55.224124,yr
57,"$221,500 /yr (est.)",221500.0,Data Engineer,0,2,1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 21:46:57.541538,yr
59,"$207,125 /yr (est.)",207125.0,Senior Systems Software Engineer - Autonomous Vehicles Platform,4,1,-1,"NVIDIA
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 21:47:12.702248,yr
60,"$130,000 /yr (est.)",130000.0,Computer Vision and Machine Learning Engineer,3,1,1,"Stratom, Inc.
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.3,5.0,5.0,5.0,2023-05-24 21:47:14.848701,yr
61,"$83,064 /yr (est.)",83064.0,Autonomous AI/ML Software Engineer,0,1,-1,"Aurora Flight Sciences
4.1", MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 21:47:17.971006,yr
62,"$100,804 /yr (est.)",100804.0,"Senior Robotics Engineer, Computer Vision - National Robotics Engineering Center",5,1,1,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,2023-05-24 21:47:20.664028,yr
63,"$84,633 /yr (est.)",84633.0,Software Test Engineer I - Robotics,0,1,-1,"Hyster-Yale Group
3.5", OR,3.5,0,38,5001 to 10000 Employees,1985,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.4,3.3,2.9,3.7,2023-05-24 21:47:23.029881,yr
64,"$116,579 /yr (est.)",116579.0,Computer Vision Research Engineer,2,1,-1,"DreamVu
3.8", PA,3.8,0,6,Unknown,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.5,3.6,3.4,2023-05-24 21:47:25.403346,yr
65,"$78,569 /yr (est.)",78569.0,Software Engineer- Electric Vehicles,3,1,-1,"Fontaine Modification
3.5", NC,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.3,3.6,3.0,3.1,2023-05-24 21:47:27.553816,yr
66,"$103,172 /yr (est.)",103172.0,Artificial Intelligence & Machine Learning Research Engineer- Autonomous Systems,0,1,-1,"Aurora Flight Sciences
4.1", MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 21:47:30.560190,yr
67,"$244,000 /yr (est.)",244000.0,Staff Security Software Engineer,0,1,1,"Cruise
3.9",United States,3.9,0,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.3,3.8,3.4,3.4,2023-05-24 21:47:33.054408,yr
68,"$232,500 /yr (est.)",232500.0,Software Engineer - Mapping and Localization,0,1,1,"Applied Intuition
3.8", CA,3.8,0,6,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.1,3.0,2023-05-24 21:47:35.549850,yr
69,"$87,413 /yr (est.)",87413.0,Embedded Software Engineer,0,1,-1,"ORANGE EV LLC
4.0", MO,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.9,4.2,2023-05-24 21:47:38.132167,yr
70,"$207,500 /yr (est.)",207500.0,"Systems Validation Engineer, Vehicle and HIL",3,1,-1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 21:47:41.645444,yr
71,"$67,831 /yr (est.)",67831.0,Student Programs Engineer - Robotics and Autonomous Systems,3,1,-1,"MathWorks
4.5", MA,4.5,0,39,501 to 1000 Employees,1984,Company - Private,Software Development,Information Technology,$1 to $5 billion (USD),4.1,4.0,4.6,4.3,4.7,2023-05-24 21:47:44.167839,yr
73,"$101,050 /yr (est.)",101050.0,Associate Real Time Software Engineer (Virtual),2,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:47:49.794209,yr
74,"$86,217 /yr (est.)",86217.0,Autonomous Driving Simulation Engineer - Managed AI,3,1,-1,"Deloitte
4.1", NJ,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,2023-05-24 21:47:52.183654,yr
75,"$239,450 /yr (est.)",239450.0,"Staff Software Engineer, Localization",7,1,1,"Cruise
3.9",United States,3.9,0,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.3,3.8,3.4,3.4,2023-05-24 21:47:54.717179,yr
76,"$56,957 /yr (est.)",56957.0,Computer Engineer I,0,1,1,"DCS Corp
4.5", MI,4.5,0,46,1001 to 5000 Employees,1977,Company - Private,Research & Development,Management & Consulting,$100 to $500 million (USD),4.1,4.2,4.3,4.2,4.5,2023-05-24 21:47:57.141916,yr
77,"$104,248 /yr (est.)",104248.0,Software Engineer - Machine Learning (ML/CV/AI),3,1,1,"Skyways
3.3", TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,2023-05-24 21:47:59.404664,yr
78,"$102,310 /yr (est.)",102310.0,Engineering Software Engineer,0,1,1,"Valeo
3.9", MI,3.9,0,100,10000+ Employees,1923,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.6,3.7,3.3,3.3,2023-05-24 21:48:01.929801,yr
79,"$190,000 /yr (est.)",190000.0,Sr. Software Engineer (Starship),6,1,1,"Swarm Technologies
4.2",Texas,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:48:04.333920,yr
80,"$132,500 /yr (est.)",132500.0,"Software Engineer, Full Stack (Starshield)",2,1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:48:06.785094,yr
81,"$147,410 /yr (est.)",147410.0,Senior Software Engineer,0,2,-1,"Spirent Communications
3.8", CA,3.8,0,87,1001 to 5000 Employees,1936,Company - Public,Telecommunications Services,Telecommunications,$500 million to $1 billion (USD),3.6,3.4,3.6,3.3,3.9,2023-05-24 21:48:09.439315,yr
83,"$89,813 /yr (est.)",89813.0,Systems Engineer,5,1,1,"AGCO
3.9", AZ,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,2023-05-24 21:48:15.415293,yr
85,"$79,088 /yr (est.)",79088.0,Software Test Engineer,3,1,1,"Robotic Research
4.5", MD,4.5,0,21,201 to 500 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4.7,4.4,4.7,4.6,4.1,2023-05-24 21:48:21.364438,yr
86,"$85,434 /yr (est.)",85434.0,Quality Assurance Engineer,0,1,-1,"Alten Technology USA
3.4", MA,3.4,0,35,10000+ Employees,1988,Company - Private,Research & Development,Management & Consulting,$1 to $5 billion (USD),3.4,2.8,3.2,3.2,3.6,2023-05-24 21:48:24.192547,yr
87,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,"NVIDIA
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 21:48:36.448577,yr
90,"$84,633 /yr (est.)",84633.0,Software Test Engineer I - Robotics,0,1,-1,"Hyster-Yale Group
3.5", OR,3.5,0,38,5001 to 10000 Employees,1985,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.4,3.3,2.9,3.7,2023-05-24 21:48:46.274560,yr
91,"$132,500 /yr (est.)",132500.0,Software Engineer (Starship),2,1,-1,"SpaceX
4.0", TX,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,2023-05-24 21:48:48.744477,yr
92,"$83,064 /yr (est.)",83064.0,Autonomous AI/ML Software Engineer,0,1,-1,"Aurora Flight Sciences
4.1", MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 21:48:51.283227,yr
93,$30.00 /hr (est.),62400.0,Reliability Test Engineer,10,1,1,"Kett Engineering Corporation
2.6", CA,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.1,2.6,2.2,3.2,2023-05-24 21:48:53.933947,hr
94,"$101,050 /yr (est.)",101050.0,Associate Real Time Software Engineer (Virtual),2,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:48:57.672268,yr
95,"$80,593 /yr (est.)",80593.0,Brake Systems Engineer,3,1,-1,"Bosch Group
4.4", MI,4.4,0,137,10000+ Employees,1886,Company - Private,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,4.1,4.4,4.0,4.1,2023-05-24 21:49:00.328311,yr
96,"$89,813 /yr (est.)",89813.0,Systems Engineer,5,1,1,"AGCO
3.9", AZ,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,2023-05-24 21:49:03.067971,yr
97,"$100,804 /yr (est.)",100804.0,"Senior Robotics Engineer, Computer Vision - National Robotics Engineering Center",5,1,1,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,2023-05-24 21:49:05.478244,yr
98,"$109,307 /yr (est.)",109307.0,Software Engineering Co-op,0,1,-1,"QinetiQ
3.9", MA,3.9,0,22,1001 to 5000 Employees,2001,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.8,3.4,3.9,3.5,4.0,2023-05-24 21:49:08.129596,yr
100,"$170,000 /yr (est.)",170000.0,Firmware Engineer,5,1,-1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 21:49:14.381884,yr
101,"$87,413 /yr (est.)",87413.0,Embedded Software Engineer,0,1,-1,"ORANGE EV LLC
4.0", MO,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.9,4.2,2023-05-24 21:49:17.396897,yr
102,"$105,000 /yr (est.)",105000.0,Communications Software Development Engineer - Software Defined Radios,3,1,1,"Secmation
3.6", NC,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.6,2.6,3.1,3.1,3.6,2023-05-24 21:49:20.995373,yr
104,"$85,434 /yr (est.)",85434.0,Quality Assurance Engineer,0,1,-1,"Alten Technology USA
3.4", MA,3.4,0,35,10000+ Employees,1988,Company - Private,Research & Development,Management & Consulting,$1 to $5 billion (USD),3.4,2.8,3.2,3.2,3.6,2023-05-24 21:49:28.843887,yr
105,"$190,000 /yr (est.)",190000.0,Sr. Software Engineer (Starship),6,1,1,"Swarm Technologies
4.2",Texas,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:49:31.848917,yr
106,"$132,500 /yr (est.)",132500.0,Software Engineer (Starshield),2,1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:49:34.493520,yr
107,"$78,569 /yr (est.)",78569.0,Software Engineer- Electric Vehicles,3,1,-1,"Fontaine Modification
3.5", NC,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.3,3.6,3.0,3.1,2023-05-24 21:49:37.327792,yr
108,"$99,612 /yr (est.)",99612.0,User Interface Software Engineer - National Robotics Engineering Center,5,1,0,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,2023-05-24 21:49:40.894653,yr
109,"$79,088 /yr (est.)",79088.0,Software Test Engineer,3,1,1,"Robotic Research
4.5", MD,4.5,0,21,201 to 500 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4.7,4.4,4.7,4.6,4.1,2023-05-24 21:49:43.846589,yr
110,"$85,000 /yr (est.)",85000.0,Associate Industrial Engineer,2,1,0,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:49:46.968710,yr
111,"$245,500 /yr (est.)",245500.0,Software Engineer II,5,1,1,"Aurora Innovation
3.9", CA,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 21:49:50.111634,yr
112,"$239,450 /yr (est.)",239450.0,"Staff Software Engineer, Localization",7,1,1,"Cruise
3.9",United States,3.9,0,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.3,3.8,3.4,3.4,2023-05-24 21:49:53.060951,yr
113,"$91,628 /yr (est.)",91628.0,Software Engineer,5,1,1,"Oasys International, LLC
3.7", UT,3.7,0,12,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.8,4.0,3.9,3.8,4.3,2023-05-24 21:49:55.906790,yr
114,"$207,125 /yr (est.)",207125.0,Senior Systems Software Engineer - Autonomous Vehicles Platform,4,1,-1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 21:49:58.595631,yr
115,"$103,707 /yr (est.)",103707.0,Software Engineer - Full-Stack,4,1,1,"Skyways
3.3", TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,2023-05-24 21:50:01.348440,yr
116,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,"NVIDIA
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 21:50:13.421933,yr
119,"$83,064 /yr (est.)",83064.0,Autonomous AI/ML Software Engineer,0,1,-1,"Aurora Flight Sciences
4.1", MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,2023-05-24 21:50:24.297292,yr
120,$30.00 /hr (est.),62400.0,Reliability Test Engineer,10,1,1,"Kett Engineering Corporation
2.6", CA,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.1,2.6,2.2,3.2,2023-05-24 21:50:27.255023,hr
121,"$101,050 /yr (est.)",101050.0,Associate Real Time Software Engineer (Virtual),2,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:50:31.260650,yr
122,"$80,593 /yr (est.)",80593.0,Brake Systems Engineer,3,1,-1,"Bosch Group
4.4", MI,4.4,0,137,10000+ Employees,1886,Company - Private,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,4.1,4.4,4.0,4.1,2023-05-24 21:50:34.418289,yr
123,"$89,813 /yr (est.)",89813.0,Systems Engineer,5,1,1,"AGCO
3.9", AZ,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,2023-05-24 21:50:37.461447,yr
124,"$100,804 /yr (est.)",100804.0,"Senior Robotics Engineer, Computer Vision - National Robotics Engineering Center",5,1,1,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,2023-05-24 21:50:40.164580,yr
125,"$170,000 /yr (est.)",170000.0,Firmware Engineer,5,1,-1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 21:50:42.856994,yr
126,"$87,413 /yr (est.)",87413.0,Embedded Software Engineer,0,1,-1,"ORANGE EV LLC
4.0", MO,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.9,4.2,2023-05-24 21:50:45.617407,yr
127,"$105,000 /yr (est.)",105000.0,Communications Software Development Engineer - Software Defined Radios,3,1,1,"Secmation
3.6", NC,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.6,2.6,3.1,3.1,3.6,2023-05-24 21:50:49.303048,yr
129,"$85,434 /yr (est.)",85434.0,Quality Assurance Engineer,0,1,-1,"Alten Technology USA
3.4", MA,3.4,0,35,10000+ Employees,1988,Company - Private,Research & Development,Management & Consulting,$1 to $5 billion (USD),3.4,2.8,3.2,3.2,3.6,2023-05-24 21:50:56.979953,yr
130,"$190,000 /yr (est.)",190000.0,Sr. Software Engineer (Starship),6,1,1,"Swarm Technologies
4.2",Texas,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:51:00.191078,yr
131,"$132,500 /yr (est.)",132500.0,Software Engineer (Starshield),2,1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:51:02.875860,yr
132,"$99,612 /yr (est.)",99612.0,User Interface Software Engineer - National Robotics Engineering Center,5,1,0,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,2023-05-24 21:51:05.652803,yr
133,"$79,088 /yr (est.)",79088.0,Software Test Engineer,3,1,1,"Robotic Research
4.5", MD,4.5,0,21,201 to 500 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4.7,4.4,4.7,4.6,4.1,2023-05-24 21:51:08.596927,yr
134,"$85,000 /yr (est.)",85000.0,Associate Industrial Engineer,2,1,0,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:51:11.718814,yr
135,"$239,450 /yr (est.)",239450.0,"Staff Software Engineer, Localization",7,1,1,"Cruise
3.9",United States,3.9,0,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.3,3.8,3.4,3.4,2023-05-24 21:51:14.732087,yr
136,"$91,628 /yr (est.)",91628.0,Software Engineer,5,1,1,"Oasys International, LLC
3.7", UT,3.7,0,12,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.8,4.0,3.9,3.8,4.3,2023-05-24 21:51:17.746890,yr
137,"$207,125 /yr (est.)",207125.0,Senior Systems Software Engineer - Autonomous Vehicles Platform,4,1,-1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,2023-05-24 21:51:20.640175,yr
138,"$103,707 /yr (est.)",103707.0,Software Engineer - Full-Stack,4,1,1,"Skyways
3.3", TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,2023-05-24 21:51:23.405107,yr
139,"$150,000 /yr (est.)",150000.0,Autonomous Systems Embedded Software Engineer,10,1,0,"Leidos
3.9", WA,3.9,0,54,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,2023-05-24 21:51:26.354045,yr
140,$34.15 /hr (est.),71032.0,Optical Devices Process Technician,4,1,0,"Applied Materials
4.1", CA,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 21:51:29.528286,hr
141,"$102,310 /yr (est.)",102310.0,Engineering Software Engineer,0,1,1,"Valeo
3.9", MI,3.9,0,100,10000+ Employees,1923,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.6,3.7,3.3,3.3,2023-05-24 21:51:32.624256,yr
144,"$232,500 /yr (est.)",232500.0,Autonomous Vehicles Software Engineer,2,2,1,"Applied Intuition
3.8", CA,3.8,0,6,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.1,3.0,2023-05-24 21:51:46.210043,yr
145,"$80,750 /yr (est.)",80750.0,Equipment Engineer I (Summer 2023 Start),2,1,-1,"Applied Materials
4.1", NY,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 21:51:58.821097,yr
146,$31.13 /hr (est.),64750.4,Autonomous Vehicle Operations Specialist,5,1,0,"Aurora Innovation
3.9", TX,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,2023-05-24 21:52:02.031621,hr
147,$34.15 /hr (est.),71032.0,Optical Devices Process Technician,4,1,0,"Applied Materials
4.1", CA,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,2023-05-24 21:52:05.259993,hr
148,"$132,500 /yr (est.)",132500.0,Software Engineer (Starship),2,1,-1,"Swarm Technologies
4.2",Texas,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,2023-05-24 21:52:08.891387,yr
149,"$147,000 /yr (est.)",147000.0,Autonomous Vehicle System Behavior Engineer,0,1,1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,2023-05-24 21:52:12.124438,yr
150,"$78,000 /yr (est.)",78000.0,Entry Level Design and Analysis Engineer,0,1,-1,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:52:15.218066,yr
151,"$232,500 /yr (est.)",232500.0,Autonomous Vehicle Test Engineer,2,2,1,"Applied Intuition
3.8", CA,3.8,0,6,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.1,3.0,2023-05-24 21:52:18.339748,yr
152,"$82,900 /yr (est.)",82900.0,Entry-Level Real Time Software Engineer (Virtual),0,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,2023-05-24 21:52:21.165220,yr
